,Unnamed: 0,Name,Team,Age,Apps,start_bench,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,Tackles,Inter,Fouls,Offsides,Clear,Drb_past,Blocks,OwnG,Drb_per_game,Fouled,Off,Disp,UnsTch,Total_shots,OutOfBox,SixYardBox,PenaltyArea,KeyP,AvgP,Crosses,LongB,ThrB,Main_role,is_pos_c,is_pos_l,is_pos_r,secondary_role,is_pos_sec_c,is_pos_sec_l,is_pos_sec_r,third_role,is_pos_third_c,is_pos_third_l,is_pos_third_r,name,date_of_birth,height,foot,joined,contract_until,market_value,nationality_1,nationality_2,nationality_3
5895,5895,Oliver Abildgaard,Rubin Kazan,24,28,0,2501,0,1,8,1,1.3,75.7,5.0,4,7.36,Russian_premier_league,2.0,2.9,1.6,0.0,2.4,0.6,0.8,0,0.4,1.7,0.0,0.4,0.6,1.3,0.5,0.0,0.7,0.8,46.0,0.0,3.4,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Oliver Abildgaard,1996-06-10,1.92,left,2020-07-27,2024-06-30,7000000.0,'Denmark',None,None
5896,5896,Oliver Batista Meier,SC Heerenveen,20,10,5,694,1,1,1,0,0.4,76.1,0.4,0,6.32,Eredivisie,0.5,0.1,0.5,0.0,0.3,0.5,0.1,0,0.5,0.9,0.2,1.5,1.5,0.4,0.1,0.0,0.3,0.5,12.5,0.0,0.3,0.0, AM,1,0,0,None,0,0,0,None,0,0,0,Oliver Batista Meier,2001-02-16,1.78,right,2020-09-10,2021-06-30,650000.0,'Germany', 'Brazil',None
5897,5897,Oliver Baumann,Hoffenheim,31,31,0,2790,0,0,1,0,0.0,74.7,0.3,0,6.58,Bundesliga,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,5.7,0.0, GK,1,0,0,None,0,0,0,None,0,0,0,Oliver Baumann,1990-06-02,1.87,right,2014-07-01,2023-06-30,5000000.0,'Germany',None,None
5898,5898,Oliver Benitez,Patronato de Parana,29,7,0,630,0,0,2,0,0.0,69.5,1.7,0,6.84,Superliga,1.9,1.9,1.0,0.1,3.7,0.3,0.6,0,0.7,1.1,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.3,36.6,0.1,2.9,0.0, D,1,1,0,None,0,0,0,None,0,0,0,Oliver Benitez,1991-06-07,1.85,left,2020-01-01,2021-06-30,325000.0,'Argentina',None,None
5899,5899,Oliver Burke,Sheff Utd,24,14,11,1273,1,1,2,0,1.0,70.2,1.2,0,6.25,Premier_league,0.6,0.1,0.9,0.0,0.2,0.8,0.0,0,0.6,0.2,0.1,1.1,1.9,1.0,0.2,0.0,0.8,0.6,10.1,0.0,0.1,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Oliver Burke,1997-04-07,1.88,right,2020-09-09,2023-06-30,6000000.0,'Scotland',None,None
5900,5900,Oliver Cooper,Swansea,21,0,3,51,0,0,0,0,0.7,87.5,0.0,0,6.0,Championship,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.3,0.0,5.3,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Oliver Cooper,1999-12-14,1.76,right,2019-12-19,2023-06-30,150000.0,'Wales',None,None
5901,5901,Oliver Crankshaw,Bradford,22,11,8,935,1,2,2,0,0.8,75.9,0.6,0,6.37,League_two,1.5,0.6,1.3,0.1,0.2,0.4,0.0,0,0.6,0.8,0.2,0.9,1.7,0.8,0.2,0.0,0.6,0.2,10.5,0.1,0.3,0.0, AM,0,1,1,None,0,0,0,None,0,0,0,Oliver Crankshaw,1998-08-12,1.82,right,2021-02-01,2023-06-30,25000.0,'England',None,None
5902,5902,Oliver Hawkins,Ipswich,29,8,12,868,1,2,1,0,0.9,50.8,3.4,0,6.48,League_one,0.2,0.0,0.9,0.0,0.8,0.0,0.1,0,0.1,0.5,0.7,0.7,1.7,0.9,0.1,0.2,0.6,0.4,9.7,0.1,0.0,0.0, D,1,0,0,FW,1,0,0,None,0,0,0,Oliver Hawkins,1992-04-08,1.95,right,2020-08-17,2022-06-30,100000.0,'England',None,None
5903,5903,Oliver Hein,Jahn Regensburg,31,15,5,1224,0,2,3,0,0.5,67.9,0.6,0,6.61,Bundesliga_2,1.1,2.0,0.8,0.1,1.3,0.2,0.2,0,0.7,0.6,0.0,0.2,0.9,0.5,0.3,0.0,0.2,0.6,23.1,0.2,2.3,0.0, D,0,0,1,None,0,0,0,None,0,0,0,Oliver Hein,1990-03-22,1.72,right,2009-07-01,2021-06-30,250000.0,'Germany',None,None
5904,5904,Oliver Husing,FC Heidenheim,28,26,0,2321,2,0,8,0,0.4,77.4,4.7,1,6.97,Bundesliga_2,1.3,2.3,1.5,0.4,4.5,0.4,0.6,0,0.0,0.3,0.1,0.1,0.2,0.4,0.0,0.1,0.2,0.2,41.6,0.0,2.8,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Oliver Husing,1993-02-17,1.93,right,2019-07-01,2022-06-30,700000.0,'Germany',None,None
5905,5905,Oliver Larraz,Colorado,19,0,2,11,0,0,0,0,0.0,76.9,0.0,0,5.98,MLS,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,6.5,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Oliver Larraz,2001-09-16,1.78,right,2021-03-03,2022-12-31,50000.0,'United States',None,None
5906,5906,Oliver McBurnie,Sheff Utd,24,12,11,1319,1,0,2,0,1.3,57.5,6.0,2,6.67,Premier_league,0.7,0.3,1.0,0.0,1.3,0.5,0.1,0,0.2,1.1,0.2,0.7,1.0,1.3,0.1,0.2,1.0,0.7,19.1,0.0,0.3,0.0, AM,1,1,0,FW,1,0,0,None,0,0,0,Oliver McBurnie,1996-06-04,1.88,right,2019-08-02,2023-06-30,10000000.0,'Scotland', 'England',None
5907,5907,Oliver Norwood,Sheff Utd,30,26,6,2226,0,0,6,0,0.3,83.4,0.5,0,6.48,Premier_league,1.5,1.1,0.8,0.0,1.5,1.6,0.4,0,0.1,0.3,0.0,0.2,0.5,0.3,0.3,0.0,0.0,1.0,43.9,1.0,3.5,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Oliver Norwood,1991-04-12,1.75,right,2019-01-04,2023-06-30,5000000.0,'Northern Ireland', 'England',None
5908,5908,Oliver Rathbone,Rochdale,24,40,0,3501,3,5,7,1,1.7,77.9,0.7,2,6.85,League_one,3.0,1.2,1.4,0.1,0.5,1.9,0.4,0,0.9,2.3,0.1,1.7,2.1,1.7,1.2,0.1,0.5,0.9,39.1,0.2,2.6,0.0, M,1,1,0,None,0,0,0,None,0,0,0,Oliver Rathbone,1996-10-10,1.7,right,2016-07-01,2022-06-30,100000.0,'England',None,None
5909,5909,Oliver Sarkic,Blackpool,23,1,4,84,0,0,0,0,0.2,78.3,0.2,0,6.1,League_one,0.6,0.0,0.4,0.0,0.2,0.2,0.0,0,0.2,0.2,0.0,1.0,0.8,0.2,0.2,0.0,0.0,0.2,9.2,0.0,0.6,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Oliver Sarkic,1997-07-23,1.84,right,2020-07-09,2022-06-30,100000.0,'Montenegro', 'England',None
5910,5910,Oliver Skipp,Norwich,20,44,1,3863,1,1,7,0,0.2,88.0,1.4,1,6.9,Championship,2.2,1.1,1.1,0.0,1.0,0.7,0.5,0,0.6,1.5,0.0,0.4,1.0,0.2,0.1,0.0,0.0,0.6,55.8,0.1,2.4,0.1, DMC,1,0,0,None,0,0,0,None,0,0,0,Oliver Skipp,2000-09-16,1.75,right,2018-07-01,2024-06-30,10000000.0,'England',None,None
5911,5911,Oliver Sorg,Nuernberg,31,1,7,172,0,0,0,1,0.1,67.7,0.5,0,5.84,Bundesliga_2,0.3,1.0,0.5,0.0,1.1,0.5,0.0,1,0.1,0.0,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.1,7.8,0.0,0.3,0.0, D,1,1,1,DMC,1,0,0,M,0,0,1,Oliver Sorg,1990-05-29,1.75,right,2019-07-01,2021-06-30,300000.0,'Germany',None,None
5912,5912,Oliver Steurer,FC Heidenheim,26,6,4,470,0,0,0,0,0.2,81.1,1.6,0,6.24,Bundesliga_2,0.2,0.9,0.9,0.4,1.4,0.2,0.3,0,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.1,0.1,0.1,28.0,0.0,2.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Oliver Steurer,1995-01-06,1.91,left,2018-01-04,2021-06-30,250000.0,'Germany',None,None
5913,5913,Oliver Torres,Sevilla,26,15,18,1397,0,3,2,0,0.3,86.3,0.1,0,6.55,La_Liga,1.0,0.5,0.6,0.0,0.2,1.0,0.0,0,1.0,0.5,0.0,0.8,0.9,0.3,0.2,0.0,0.1,0.8,29.3,0.3,3.5,0.0, M,1,1,1,None,0,0,0,None,0,0,0,Oliver Torres,1994-11-10,1.75,right,2019-07-15,2024-06-30,13000000.0,'Spain',None,None
5914,5914,Olivier Boscagli,PSV Eindhoven,23,29,1,2562,2,2,1,0,0.6,83.0,2.6,0,7.14,Eredivisie,1.4,2.8,0.7,0.1,2.6,0.9,0.4,0,0.3,1.0,0.0,0.2,0.5,0.6,0.1,0.1,0.5,0.3,81.4,0.0,7.6,0.0, D,1,1,0,DMC,1,0,0,None,0,0,0,Olivier Boscagli,1997-11-18,1.81,left,2019-07-17,2023-06-30,7000000.0,'France',None,None
5915,5915,Olivier Deman,Cercle Bruges,21,8,1,584,0,0,2,0,0.9,65.0,1.1,0,6.59,Jupiler_league,2.6,0.3,1.3,0.0,0.2,0.6,0.1,0,0.3,1.2,0.4,1.1,2.6,0.9,0.2,0.1,0.6,0.6,18.1,0.0,1.2,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Olivier Deman,2000-04-06,1.81,left,2019-07-01,2023-06-30,600000.0,'Belgium',None,None
5916,5916,Olivier Deschacht,Zulte Waregem,40,33,0,2970,2,2,4,0,0.5,85.5,1.1,0,6.55,Jupiler_league,1.3,1.4,0.8,0.8,3.2,0.3,0.7,1,0.3,1.0,0.0,0.2,0.4,0.5,0.1,0.1,0.3,0.2,39.8,0.0,3.1,0.0, D,1,1,0,None,0,0,0,None,0,0,0,Olivier Deschacht,1981-02-16,1.87,left,2019-07-24,2021-06-30,100000.0,'Belgium',None,None
5917,5917,Olivier Giroud,Chelsea,34,8,9,747,4,0,1,0,1.7,70.3,1.4,1,6.52,Premier_league,0.2,0.3,0.9,0.0,0.6,0.4,0.1,0,0.1,0.4,0.4,0.4,1.0,1.7,0.3,0.4,1.0,0.4,12.9,0.1,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Olivier Giroud,1986-09-30,1.93,left,2018-01-31,2022-06-30,4000000.0,'France',None,None
5918,5918,Olivier Mbaizo,Philadelphia,23,8,0,709,0,0,1,0,0.1,71.6,1.1,0,6.9,MLS,1.1,1.5,0.6,0.3,1.1,0.4,0.1,0,1.1,0.9,0.1,0.8,1.5,0.1,0.0,0.0,0.1,0.8,41.0,1.4,2.0,0.0, D,0,0,1,None,0,0,0,None,0,0,0,Olivier Mbaizo,1997-08-15,1.78,right,2018-04-17,2021-12-31,600000.0,'Cameroon',None,None
5919,5919,Olivier Ntcham,Celtic,25,7,7,590,1,1,1,0,0.8,85.4,0.2,0,6.46,Premiership,0.2,0.3,0.6,0.0,0.2,0.6,0.1,0,0.8,0.4,0.0,0.5,0.8,0.8,0.4,0.0,0.4,0.6,28.9,0.4,1.6,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Olivier Ntcham,1996-02-09,1.8,right,2021-02-01,2021-06-30,3000000.0,'France', 'Cameroon',None
5920,5920,Ollie Clarke,Mansfield,28,27,6,2541,3,2,6,1,1.3,67.5,2.2,3,6.87,League_two,1.9,0.6,1.2,0.0,1.4,1.0,0.3,0,1.2,1.3,0.0,1.1,1.6,1.3,0.8,0.1,0.4,1.1,34.9,0.1,2.5,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Ollie Clarke,1992-06-29,1.8,left,2020-07-01,2022-06-30,100000.0,'England',None,None
5921,5921,Ollie Palmer,AFC Wimbledon,29,10,13,1016,5,2,2,0,1.2,58.1,3.0,1,6.68,League_one,0.2,0.2,1.3,0.0,0.3,0.2,0.0,0,0.3,1.0,0.1,0.7,0.8,1.2,0.0,0.2,1.0,0.7,10.0,0.2,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Ollie Palmer,1992-01-21,1.96,right,2020-08-07,2022-06-30,150000.0,'England',None,None
5922,5922,Ollie Tomlinson,Plymouth,19,1,1,112,0,0,0,0,0.0,61.3,1.5,0,6.02,League_one,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Ollie Tomlinson,2002-05-19,1.85,right,2020-07-01,2022-06-30,25000.0,'England',None,None
5923,5923,Ollie Watkins,Aston Villa,25,37,0,3329,14,5,2,1,2.6,71.5,3.7,4,7.18,Premier_league,0.8,0.2,1.3,0.0,0.6,0.6,0.1,0,1.1,1.3,0.8,2.3,3.1,2.6,0.3,0.3,2.1,1.2,21.7,0.1,0.2,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Ollie Watkins,1995-12-30,1.8,right,2020-09-09,2025-06-30,32000000.0,'England',None,None
5924,5924,Oltan Karakullukcu,Erzurum BB,29,3,16,495,4,2,5,0,1.0,57.2,2.8,1,6.51,Super_lig,0.2,0.0,0.7,0.0,0.6,0.1,0.0,0,0.2,0.3,0.3,0.4,0.6,1.0,0.1,0.1,0.8,0.4,8.0,0.1,0.1,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Oltan Karakullukcu,1991-07-07,1.88,right,2019-08-07,2021-06-30,250000.0,'Turkey',None,None
5925,5925,Omar Alderete,Hertha Berlin,24,14,3,1299,0,0,2,0,0.4,80.5,1.9,0,6.71,Bundesliga,0.9,1.2,1.3,0.4,3.5,0.5,0.6,0,0.9,0.3,0.0,0.2,0.4,0.4,0.1,0.0,0.3,0.2,53.4,0.1,4.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Omar Alderete,1996-12-26,1.88,left,2020-10-05,2025-06-30,4500000.0,'Paraguay',None,None
5926,5926,Omar Beckles,Crewe,29,37,4,3411,1,1,8,1,0.4,78.6,3.0,1,6.63,League_one,1.5,1.0,1.2,0.6,3.8,0.3,0.6,0,0.2,1.0,0.1,0.2,0.3,0.4,0.0,0.0,0.4,0.1,54.2,0.0,4.0,0.0, D,1,1,0,None,0,0,0,None,0,0,0,Omar Beckles,1991-10-25,1.88,right,2020-09-04,2021-06-30,100000.0,'Grenada', 'England',None
5927,5927,Omar Bogle,Doncaster,28,14,3,1309,2,0,1,0,1.9,73.6,2.1,0,6.41,League_one,0.5,0.3,0.8,0.1,0.4,0.5,0.1,0,0.4,2.3,0.7,1.9,3.1,1.9,0.6,0.1,1.1,0.5,14.7,0.1,0.5,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Omar Bogle,1993-07-26,1.87,left,2021-01-29,2022-06-30,600000.0,'England', 'Ghana',None
5928,5928,Omar Colley,Sampdoria,28,28,1,2590,2,0,6,0,0.4,81.1,2.6,2,6.9,Serie_A,1.0,2.3,1.2,1.2,4.6,0.3,1.0,0,0.1,0.8,0.0,0.0,0.3,0.4,0.0,0.1,0.3,0.1,46.6,0.0,4.4,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Omar Colley,1992-10-24,1.91,left,2018-07-01,2025-06-30,6000000.0,'The Gambia',None,None
5929,5929,Omar Elabdellaoui,Galatasaray,29,9,1,817,0,0,2,0,0.3,86.4,1.1,0,6.82,Super_lig,1.4,1.8,1.2,0.1,1.1,0.4,0.2,0,0.6,0.3,0.1,0.3,0.8,0.3,0.1,0.0,0.2,0.5,37.5,0.9,1.3,0.0, D,0,0,1,M,0,0,1,None,0,0,0,Omar Elabdellaoui,1991-12-05,1.79,right,2020-08-17,2023-06-30,3000000.0,'Norway',None,None
5930,5930,Omar Gonzalez,Toronto,32,6,0,531,0,1,2,0,0.7,81.0,4.0,0,6.72,MLS,1.7,1.0,0.5,0.3,2.7,0.5,0.7,0,0.0,0.2,0.0,0.0,0.2,0.7,0.0,0.2,0.5,0.5,43.0,0.0,1.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Omar Gonzalez,1988-10-11,1.96,right,2019-07-09,2022-06-30,800000.0,'United States', 'Mexico',None
5931,5931,Omar Govea,Zulte Waregem,25,27,1,2272,2,7,5,0,1.3,84.7,0.5,0,6.81,Jupiler_league,1.5,0.9,1.1,0.0,0.4,0.9,0.0,0,0.7,1.9,0.0,2.0,1.3,1.3,1.2,0.0,0.1,1.6,45.9,1.2,3.0,0.0, AM,1,0,0,None,0,0,0,None,0,0,0,Omar Govea,1996-01-18,1.76,right,2019-07-09,2022-06-30,1800000.0,'Mexico',None,None
5932,5932,Omar Imeri,Antalyaspor,21,5,11,594,0,0,0,0,0.3,72.2,0.1,0,6.26,Super_lig,1.0,1.0,0.5,0.1,0.1,0.8,0.0,0,0.4,0.3,0.0,0.4,1.0,0.3,0.1,0.1,0.1,0.2,12.8,0.1,0.8,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Omar Imeri,1999-12-13,1.75,right,2020-09-09,2025-06-30,500000.0,'Albania', 'North Macedonia',None
5933,5933,Omar Marmoush,St. Pauli,22,19,2,1544,7,2,2,0,2.3,73.2,2.0,5,7.34,Bundesliga_2,0.9,0.4,1.7,0.0,0.4,0.4,0.0,0,3.2,1.9,0.5,1.5,3.6,2.3,0.8,0.0,1.5,0.8,18.3,0.2,0.5,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Omar Marmoush,1999-02-07,1.77,right,2021-01-05,2021-06-30,2000000.0,'Egypt', 'Canada',None
5934,5934,Omar Mascarell,Schalke,28,21,3,1768,1,1,6,0,0.4,82.7,1.2,0,6.43,Bundesliga,1.7,1.5,1.1,0.1,1.3,1.4,0.6,0,0.3,0.4,0.0,0.5,0.7,0.4,0.3,0.0,0.1,0.2,36.4,0.1,3.2,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Omar Mascarell,1993-02-02,1.81,right,2018-07-02,2022-06-30,4500000.0,'Spain', 'Equatorial Guinea',None
5935,5935,Omar Richards,Reading,23,38,3,3317,0,0,8,0,0.5,79.5,0.6,1,6.88,Championship,2.8,1.4,1.0,0.1,1.3,0.7,0.2,0,1.3,1.5,0.0,1.0,1.2,0.5,0.3,0.0,0.3,0.5,39.8,0.6,1.3,0.0, D,0,1,0,M,0,1,0,None,0,0,0,Omar Richards,1998-02-15,1.85,left,2017-07-01,2021-06-30,5000000.0,'England',None,None
5936,5936,Omar Sowunmi,Colchester,25,8,7,784,0,0,0,0,0.3,57.8,3.7,1,6.62,League_two,0.9,0.5,0.5,0.6,4.2,0.3,0.9,0,0.3,0.5,0.0,0.2,0.4,0.3,0.0,0.2,0.1,0.0,21.0,0.0,1.3,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Omar Sowunmi,1995-11-07,1.98,right,2019-07-01,2021-06-30,100000.0,'England', 'Nigeria',None
5937,5937,Omari Patrick,Carlisle,25,27,11,2337,5,2,2,0,2.1,57.4,1.3,1,6.62,League_two,1.0,0.4,0.9,0.0,0.3,0.7,0.0,0,1.4,0.5,0.2,2.0,2.3,2.1,1.3,0.0,0.8,0.5,14.4,0.2,0.3,0.0, AM,0,1,1,None,0,0,0,None,0,0,0,Omari Patrick,1996-05-24,1.85,right,2020-01-31,2021-06-30,100000.0,'England',None,None
5938,5938,Omenuke Mfulu,Elche,27,9,11,789,0,0,4,0,0.2,87.2,0.5,0,6.23,La_Liga,0.9,0.6,0.7,0.0,0.9,0.5,0.1,0,0.1,0.3,0.0,0.2,0.5,0.2,0.1,0.0,0.1,0.1,17.2,0.0,1.1,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Omenuke Mfulu,1994-03-20,1.83,right,2019-07-01,2021-06-30,800000.0,'DR Congo', 'France',None
5939,5939,Omer Ali Sahiner,Istanbul Basaksehir,29,14,2,1210,2,0,0,0,0.4,79.1,0.4,1,6.56,Super_lig,1.6,0.4,0.8,0.2,1.6,0.7,0.3,0,0.3,0.4,0.4,0.6,0.9,0.4,0.3,0.0,0.1,0.5,37.1,0.8,1.4,0.0, D,0,1,1,M,1,1,1,FW,1,0,0,Omer Ali Sahiner,1992-01-02,1.75,right,2021-01-26,2023-06-30,1700000.0,'Turkey',None,None
5940,5940,Omer Bayram,Galatasaray,29,13,19,1342,0,2,4,0,0.4,83.8,0.5,0,6.56,Super_lig,0.8,0.6,0.6,0.1,0.3,0.4,0.0,0,0.7,0.7,0.1,0.4,0.8,0.4,0.2,0.0,0.2,1.1,20.8,1.1,0.6,0.0, D,0,1,0,M,1,1,1,None,0,0,0,Omer Bayram,1991-07-27,1.75,left,2018-08-31,2024-06-30,1300000.0,'Turkey', 'Netherlands',None
5941,5941,Omer Toprak,Werder Bremen,31,24,2,1947,2,0,1,0,0.4,82.2,2.1,1,6.64,Bundesliga,0.9,1.4,0.7,0.7,4.4,0.5,0.6,0,0.2,1.0,0.1,0.4,0.5,0.4,0.0,0.0,0.3,0.0,41.2,0.0,1.5,0.0, D,1,0,0,None,0,0,0,None,0,0,0,Omer Toprak,1989-07-21,1.87,right,2020-07-15,2023-06-30,2500000.0,'Turkey', 'Germany',None
5942,5942,Omer Uzun,Kayserispor,21,1,1,104,0,0,0,0,1.0,40.9,2.5,0,6.19,Super_lig,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0,0.0,0.5,0.5,1.5,0.5,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.5,0.0, FW,1,0,0,None,0,0,0,None,0,0,0,Omer Uzun,2000-02-23,1.85,left,2019-08-05,2024-06-30,125000.0,'Turkey', 'Germany',None
5943,5943,Omir Fernandez,New York,22,0,5,107,0,0,0,0,0.4,67.6,0.0,0,6.17,MLS,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0,0.2,0.4,0.0,0.8,0.4,0.4,0.0,0.0,0.4,0.4,6.8,0.2,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Omir Fernandez,1999-02-08,1.75,right,2019-01-26,2022-06-30,800000.0,'United States', 'Mexico',None
5944,5944,Omurcan Artan,Genclerbirligi,21,8,3,617,0,1,4,0,0.0,61.1,0.5,0,6.29,Super_lig,0.9,1.4,0.7,0.0,1.5,0.6,0.5,0,0.4,0.5,0.2,0.3,0.8,0.0,0.0,0.0,0.0,0.5,18.9,0.3,0.8,0.0, D,0,0,1,None,0,0,0,None,0,0,0,Omurcan Artan,1999-07-27,1.79,right,2019-07-01,2021-06-30,125000.0,'Turkey',None,None
5945,5945,Ondrej Duda,FC Koln,26,32,0,2556,7,4,6,1,1.6,76.6,1.1,1,6.88,Bundesliga,1.1,0.6,1.7,0.0,0.6,1.0,0.1,0,1.6,1.7,0.2,0.9,2.8,1.6,0.8,0.0,0.8,1.3,34.5,1.2,2.4,0.1, AM,1,0,0,FW,1,0,0,None,0,0,0,Ondrej Duda,1994-12-05,1.81,right,2020-09-16,2024-06-30,8000000.0,'Slovakia',None,None
5946,5946,Onel Hernandez,Norwich,28,6,15,583,0,0,2,0,0.8,77.4,0.2,0,6.11,Championship,0.2,0.2,0.5,0.0,0.0,0.2,0.0,0,0.3,0.6,0.2,0.9,1.0,0.8,0.1,0.0,0.6,0.4,8.0,0.1,0.3,0.0, AM,1,1,1,FW,1,0,0,None,0,0,0,Onel Hernandez,1993-02-01,1.72,right,2018-01-25,2023-06-30,2000000.0,'Cuba', 'Germany',None
5947,5947,Oniel Fisher,L.A. Galaxy,29,2,1,148,0,0,0,0,0.3,85.9,0.3,0,6.13,MLS,0.3,1.0,0.7,0.0,1.3,0.7,0.3,0,0.0,1.7,0.0,1.3,1.0,0.3,0.3,0.0,0.0,0.0,26.0,0.0,1.0,0.0, D,0,1,1,None,0,0,0,None,0,0,0,Oniel Fisher,1991-11-22,1.75,right,2021-02-15,2022-06-30,300000.0,'Jamaica',None,None
5948,5948,Onur Bulut,Rizespor,27,9,9,921,0,0,0,0,0.6,79.7,0.6,0,6.37,Super_lig,1.4,0.8,0.8,0.1,0.7,1.0,0.1,0,0.4,0.8,0.0,0.4,0.8,0.6,0.4,0.0,0.2,0.3,20.3,0.3,1.4,0.0, D,0,0,1,M,0,0,1,None,0,0,0,Onur Bulut,1994-04-16,1.79,right,2020-10-05,2021-06-30,800000.0,'Germany',None,None
5949,5949,Opa Nguette,Metz,26,13,3,1138,3,1,0,0,1.1,73.1,2.3,1,6.77,Ligue_1,0.9,0.1,1.1,0.0,0.1,0.4,0.1,0,1.8,1.4,0.4,2.7,3.4,1.1,0.4,0.3,0.4,0.9,17.2,0.1,0.0,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0,Opa Nguette,1994-07-08,1.82,right,2016-07-01,2022-06-30,4500000.0,'Senegal', 'France',None
5950,5950,Orel Mangala,Stuttgart,23,24,0,2110,1,3,4,0,1.1,84.6,0.4,1,6.9,Bundesliga,1.1,1.1,1.4,0.0,1.0,0.5,0.4,0,2.2,1.2,0.0,1.8,2.1,1.1,0.7,0.0,0.4,0.8,41.6,0.0,1.3,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Orel Mangala,1998-03-18,1.78,right,2017-07-01,2024-06-30,22000000.0,'Belgium', 'DR Congo',None
5951,5951,Orestis Kiomourtzoglou,Heracles,23,17,10,1515,0,0,3,0,0.5,78.4,1.1,0,6.46,Eredivisie,1.7,1.3,1.1,0.0,1.1,0.9,0.6,0,0.2,0.9,0.0,0.3,0.8,0.5,0.3,0.0,0.2,0.3,30.0,0.0,1.3,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Orestis Kiomourtzoglou,1998-05-07,1.88,right,2019-07-01,2023-06-30,1300000.0,'Germany', 'Greece',None
5952,5952,Oriol Romeu,Southampton,29,20,1,1768,1,1,6,0,0.7,82.6,1.5,2,6.93,Premier_league,3.3,1.4,1.4,0.0,0.7,2.0,0.3,0,0.7,1.1,0.0,0.9,1.1,0.7,0.6,0.0,0.1,0.7,60.7,0.1,1.8,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0,Oriol Romeu,1991-09-24,1.83,right,2015-08-12,2023-06-30,6000000.0,'Spain',None,None
5953,5953,Orkan Cinar,Ankaragucu,25,2,15,277,0,0,0,0,0.5,77.9,0.1,0,6.14,Super_lig,0.3,0.2,0.3,0.0,0.1,0.3,0.0,0,0.2,0.3,0.0,0.3,0.7,0.5,0.5,0.0,0.1,0.6,7.2,0.2,0.4,0.1, AM,0,0,1,None,0,0,0,None,0,0,0,Orkan Cinar,1996-01-29,1.74,left,2020-01-31,2021-06-30,175000.0,'Turkey', 'Germany',None
5954,5954,Orkun Kökcu,Feyenoord,20,20,2,1567,3,2,1,1,2.2,85.7,0.3,0,6.85,Eredivisie,1.0,0.3,0.6,0.0,0.3,1.2,0.1,0,0.8,0.9,0.0,0.9,1.2,2.2,1.8,0.0,0.4,1.5,43.8,0.9,1.8,0.0, M,1,0,0,None,0,0,0,None,0,0,0,Orkun Kökcu,2000-12-29,1.75,both,2018-07-01,2025-06-30,12000000.0,'Turkey', 'Netherlands',None
