Name,Team,Age,Apps,start_bench,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,League,Tackles,Inter,Fouls,Offsides,Clear,Drb_past,Blocks,OwnG,Drb_per_game,Fouled,Off,Disp,UnsTch,Total_shots,OutOfBox,SixYardBox,PenaltyArea,KeyP,AvgP,Crosses,LongB,ThrB,Main_role,is_pos_c,is_pos_l,is_pos_r,secondary_role,is_pos_sec_c,is_pos_sec_l,is_pos_sec_r,third_role,is_pos_third_c,is_pos_third_l,is_pos_third_r
Kaveh Rad,Kansas City,19,2,1,207,0,0,0,0,0.0,90.0,1.0,0,6.48,MLS,1.0,1.0,0.3,0.0,3.3,0.7,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,40.0,0.0,2.7,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Carlos Benavídez,Independiente,23,2,1,165,0,0,2,0,0.3,74.1,0.3,0,6.49,Superliga,2.7,2.3,1.7,0.0,1.7,1.0,0.0,0,0.0,1.0,0.0,1.3,0.7,0.3,0.3,0.0,0.0,0.7,19.3,0.0,1.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Ezequiel Barco,Atlanta United,22,2,2,255,1,0,1,0,1.3,82.4,0.0,1,6.81,MLS,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0,1.3,2.5,0.5,1.3,1.8,1.3,0.5,0.3,0.5,1.8,27.0,0.0,0.5,0.0, AM,1,1,0,FW,1,0,0,None,0,0,0
Dominique Badji,Nashville SC,28,2,3,187,0,1,0,0,2.0,73.9,2.0,0,6.5,MLS,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0,0.2,0.4,0.6,0.4,1.0,2.0,0.6,0.0,1.4,0.2,9.2,0.0,0.0,0.0, AM,0,1,1,FW,1,0,0,None,0,0,0
Nahuel Gallardo,River Plate,23,2,0,154,0,0,1,0,0.5,62.1,1.0,0,6.53,Superliga,3.5,2.0,2.0,0.0,1.5,2.0,0.0,0,0.0,0.5,0.0,1.0,1.5,0.5,0.5,0.0,0.0,0.0,43.5,0.0,1.5,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Will Dean,Exeter,20,2,0,180,0,0,0,0,0.5,60.8,4.5,0,6.32,League_two,0.5,1.0,1.0,0.0,2.0,0.0,0.0,0,0.0,4.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,39.5,0.0,4.5,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Jon Gallagher,Austin FC,25,2,4,267,1,1,0,0,1.2,75.0,0.3,0,6.51,MLS,0.3,0.0,0.5,0.0,0.2,0.2,0.0,0,0.7,0.8,0.2,0.5,0.5,1.2,0.0,0.2,1.0,0.7,7.3,0.2,0.2,0.0, AM,0,1,0,FW,1,0,0,None,0,0,0
Isaiah Parente,Columbus,21,2,0,151,0,0,0,0,0.0,92.0,0.5,0,6.43,MLS,2.0,0.5,0.5,0.0,0.5,2.5,0.5,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,50.0,0.0,3.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Guillermo Burdisso,Lanus,32,1,0,90,0,0,0,0,3.0,84.3,4.0,0,7.3,Superliga,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,51.0,0.0,2.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Emanuel Maciel,San Lorenzo,24,1,0,90,0,0,0,0,0.0,85.9,1.0,0,7.19,Superliga,1.0,5.0,0.0,0.0,1.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,8.0,0.0, DMC,1,0,0,None,0,0,0,None,0,0,0
Yuki Kobayashi,Waasland-Beveren,29,1,0,77,0,0,0,0,1.0,91.9,0.0,0,6.3,Jupiler_league,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,0.0,2.0,0.0, AM,1,0,1,None,0,0,0,None,0,0,0
Noah Mbamba,Club Bruges,16,1,0,78,0,0,0,0,0.0,78.3,0.0,0,6.36,Jupiler_league,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Alan Soñora,Independiente,22,1,1,95,0,0,0,0,0.5,88.7,0.0,0,6.62,Superliga,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,1.5,0.5,0.0,1.0,1.5,0.5,0.5,0.0,0.0,0.5,31.0,2.0,0.5,0.0, M,1,0,0,None,0,0,0,None,0,0,0
A-Jay Leitch-Smith,Morecambe,31,1,4,113,1,0,1,0,0.8,86.1,0.6,0,6.42,League_two,0.4,0.2,1.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.8,0.2,7.2,0.0,0.2,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Andreas Beck,Eupen,34,1,18,303,0,0,2,0,0.1,75.0,0.2,0,6.11,Jupiler_league,0.5,0.3,0.4,0.1,0.4,0.1,0.2,0,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,8.2,0.2,0.3,0.0, D,0,1,1,M,0,0,1,None,0,0,0
Evangelos Patoulidis,Oostende,19,1,2,95,0,0,0,0,0.0,90.0,0.0,0,6.27,Jupiler_league,1.7,0.3,0.0,0.0,0.3,0.3,0.0,0,0.0,1.0,0.0,0.7,1.3,0.0,0.0,0.0,0.0,0.3,13.3,0.3,1.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Mandela Keita,OH Leuven,19,1,0,65,0,0,0,0,0.0,92.3,1.0,0,7.22,Jupiler_league,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Carlos Zambrano,Boca Juniors,31,1,0,68,0,0,0,0,1.0,86.7,4.0,0,7.13,Superliga,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,1.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Laurent Henkinet,Standard Liege,28,1,0,90,0,0,0,0,0.0,62.1,1.0,0,7.04,Jupiler_league,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,6.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Sebastien Bruzzese,Cercle Bruges,32,1,0,90,0,0,0,0,0.0,57.9,2.0,0,7.03,Jupiler_league,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Saulo Decarli,Bochum,29,1,4,101,0,0,1,0,0.0,89.4,1.0,0,6.37,Bundesliga_2,0.0,1.0,0.8,0.2,0.6,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,0.0,1.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Jannik Huth,Paderborn,27,1,0,90,0,0,0,0,0.0,68.8,0.0,0,6.37,Bundesliga_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Arthur Iontton,Stevenage,20,1,1,97,0,0,1,0,0.5,67.5,2.0,0,6.44,League_two,1.5,1.5,1.0,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,20.0,0.0,1.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Benjamín Garré,Racing Club,20,1,1,92,0,1,0,0,1.0,76.7,0.0,0,6.54,Superliga,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0,1.0,1.5,0.0,0.5,2.0,1.0,0.0,0.0,1.0,0.5,15.0,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Brian Negro,Patronato de Parana,23,1,0,71,0,0,0,0,0.0,58.8,2.0,0,6.56,Superliga,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Dirk Carlson,Karlsruher SC,23,1,7,178,0,0,1,1,0.1,69.7,1.0,0,6.07,Bundesliga_2,0.3,0.3,0.9,0.1,1.0,0.1,0.1,0,0.4,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,11.1,0.0,0.8,0.0, D,0,1,0,None,0,0,0,None,0,0,0
Juan Quintero,River Plate,28,1,11,384,1,1,1,0,1.8,80.4,0.0,0,6.57,Superliga,0.1,0.1,0.3,0.0,0.0,0.4,0.0,0,1.1,0.8,0.0,0.5,1.0,1.8,1.6,0.0,0.2,1.2,26.8,0.9,2.4,0.2, AM,1,0,0,None,0,0,0,None,0,0,0
Mario López,Aldosivi,25,1,0,88,0,0,0,0,0.0,71.4,1.0,0,7.33,Superliga,3.0,1.0,1.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,1.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Lucas González,Independiente,20,1,1,76,0,0,1,0,1.5,88.6,2.5,0,6.61,Superliga,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0,1.5,0.5,0.0,1.0,0.5,1.5,1.0,0.0,0.5,0.0,17.5,0.0,2.5,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Cristian Benavente,Sporting Charleroi,27,1,2,103,0,0,0,0,0.3,77.3,0.3,0,6.26,Jupiler_league,0.7,0.3,0.0,0.0,0.3,0.0,0.0,0,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.0,0.0,0.3,14.7,0.0,0.0,0.0, AM,1,0,0,None,0,0,0,None,0,0,0
Lewis Gard,Southend,21,1,2,111,0,0,0,0,0.0,70.0,0.7,0,5.89,League_two,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0,0.0,1.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.7,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Maximiliano Cavallotti,Central Cordoba de Santiago,36,1,0,90,0,0,0,0,0.0,50.0,0.0,0,7.37,Superliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,7.0,0.0,GK,1,0,0,None,0,0,0,None,0,0,0
Zeli Ismail,Bradford,27,1,2,101,0,0,0,0,0.0,76.0,1.0,0,6.19,League_two,1.0,0.0,1.3,0.0,0.0,0.3,0.0,0,0.7,0.0,0.7,0.3,1.7,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.3,0.0, AM,0,0,1,None,0,0,0,None,0,0,0
Jake Burton,Tranmere,19,1,1,41,0,0,0,0,0.0,71.4,0.0,0,6.12,League_two,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Raphael Wolf,Fortuna Duesseldorf,32,1,1,106,0,0,1,0,0.0,61.7,0.0,0,6.75,Bundesliga_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,5.5,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Ashley Baker,Newport,24,1,3,155,0,0,0,0,0.0,51.4,1.0,0,6.13,League_two,0.3,0.3,0.3,0.0,0.8,0.0,0.3,0,0.0,0.8,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.8,0.0, D,0,0,1,M,0,0,1,None,0,0,0
Luke Armstrong,Salford City,24,1,3,130,0,0,0,0,0.3,77.1,1.0,0,6.15,League_two,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,1.3,0.0,0.8,0.5,0.3,0.0,0.0,0.3,0.5,8.8,0.0,0.0,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Davide Rodari,Crawley,22,1,11,204,1,0,1,0,0.4,56.6,1.2,0,6.17,League_two,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0,0.2,0.6,0.2,0.2,0.6,0.4,0.0,0.1,0.3,0.0,4.4,0.0,0.2,0.0, FW,1,0,0,None,0,0,0,None,0,0,0
Boris Tashchy,St. Pauli,27,1,8,189,0,0,1,0,0.9,68.8,1.6,0,6.26,Bundesliga_2,0.3,0.2,0.3,0.0,0.2,0.1,0.0,0,0.0,0.6,0.1,0.2,0.9,0.9,0.1,0.0,0.8,0.3,5.3,0.1,0.3,0.0, AM,1,0,0,FW,1,0,0,None,0,0,0
Jordan Thomas,Leyton Orient,20,1,0,78,0,0,0,0,1.0,79.3,1.0,0,6.17,League_two,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Tom Walker,Harrogate,25,1,6,130,0,0,0,0,0.4,81.3,0.3,0,6.19,League_two,0.6,0.1,0.4,0.0,0.0,0.1,0.1,0,0.6,0.1,0.0,0.0,0.9,0.4,0.1,0.1,0.1,0.1,4.6,0.0,0.0,0.0, M,0,1,0,None,0,0,0,None,0,0,0
Matías Orihuela,Newell's Old Boys,29,1,0,90,0,0,0,0,0.0,76.9,6.0,0,7.42,Superliga,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0, D,0,1,0,M,0,1,0,None,0,0,0
Braydon Manu,Darmstadt,24,1,2,95,0,0,0,0,1.0,55.6,0.0,0,6.06,Bundesliga_2,0.3,0.0,1.3,0.0,0.3,0.0,0.0,0,1.0,1.0,0.0,1.0,0.3,1.0,0.7,0.0,0.3,0.3,6.0,0.0,0.0,0.0, M,1,0,0,None,0,0,0,None,0,0,0
Eric Verstappen,Wuerzburger Kickers,27,1,1,91,0,0,0,0,0.0,60.0,0.5,0,6.05,Bundesliga_2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0, GK,1,0,0,None,0,0,0,None,0,0,0
Ajibola Alese,Cambridge U,20,1,1,89,0,0,0,0,1.0,62.5,0.0,0,6.38,League_two,2.5,1.0,0.0,0.0,1.5,0.5,0.0,0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0, D,1,0,0,None,0,0,0,None,0,0,0
Marco Terrazzino,Paderborn,30,1,20,452,1,1,2,0,0.8,82.3,0.4,0,6.28,Bundesliga_2,0.2,0.1,0.3,0.0,0.1,0.3,0.1,0,0.3,0.3,0.0,0.2,0.7,0.8,0.6,0.0,0.1,0.6,11.8,0.2,0.6,0.0, AM,1,1,0,FW,1,0,0,None,0,0,0
Jack Roles,Stevenage,22,1,1,58,0,0,0,0,0.5,65.2,0.0,0,6.2,League_two,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,11.5,0.5,0.5,0.0, AM,1,0,0,None,0,0,0,None,0,0,0
