Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Danny Henriques,0.6,0.8,0.9,0.3,2.8,0.5,0.3,-
Tim Hall,1,-,-,2,4,-,-,-
Felipe Anderson,0.4,0.4,0.4,-,0.4,1.2,-,-
Bruno Duarte,0.4,0.2,0.7,-,0.3,0.2,-,-
Naoufel Khacef,0.9,0.7,0.9,-,0.5,0.5,-,-
Ibrahima Camará,0.6,0.4,1.2,-,0.3,0.6,0.2,-
Ukra,0.3,0.3,0.4,-,0.3,0.3,0.1,-
Matheus Reis,0.5,0.7,0.7,0.3,0.4,0.1,-,-
Lucas,0.4,0.2,0.5,-,0.5,0.4,0.1,-
Eduardo Quaresma,0.5,1,-,0.5,0.5,0.5,-,-
Cássio Scheid,0.7,1.2,0.8,0.5,2.5,0.3,0.9,-
Welinton Júnior,1,0.5,0.7,-,0.1,0.4,-,-
Francisco Teixeira,0.7,0.2,0.7,-,0.2,0.4,-,-
Jorge Benguché,-,0.1,1.3,-,0.3,-,-,-
Dyego Sousa,0.4,-,0.8,-,-,-,-,-
Henrique Gomes,1,1.1,1.4,0.1,1.4,0.6,-,-
Gonçalo Franco,1,1.1,1,-,0.4,0.8,0.1,-
Nicolas Janvier,0.5,0.5,0.4,-,-,0.1,0.1,-
Denis Poha,0.8,0.6,0.8,-,0.2,1.2,-,-
Tarantini,1,0.4,0.4,-,0.9,0.9,-,-
Witi,0.6,0.4,0.5,-,0.6,0.9,0.1,-
Licá,0.6,0.3,1,-,1,1.1,-,-
Hernani Infande,-,-,-,-,-,-,-,-
Michael,-,-,-,-,1,-,-,-
Guga,0.8,0.3,1.3,-,-,0.5,-,-
Jordan van der Gaag,1,-,1,-,0.5,-,-,-
Nené,0.9,0.4,1.5,0.1,0.3,0.6,0.1,-
Hugo Seco,0.4,0.1,1,-,0.2,0.2,0.1,-
Dejan Kerkez,-,2,-,-,-,0.5,0.5,-
Carraça,0.5,-,1,-,0.5,-,-,-
Bilel Aouacheria,0.5,0.1,1.4,-,0.1,0.1,-,-
Djalma,0.3,0.4,0.7,-,0.1,0.1,-,-
Rúben Macedo,0.4,0.1,0.9,-,0.4,0.4,-,-
Calvin Verdonk,1.3,1.6,0.9,0.2,0.7,0.6,0.2,-
Alaa Abbas,-,0.3,0.8,-,0.3,-,-,-
Caio Secco,0.5,-,-,-,-,0.5,-,-
Ruben Micael,0.5,0.3,1,-,0.4,0.7,0.1,-
Afonso Figueiredo,0.3,0.8,0.7,0.1,0.8,0.9,0.1,-
César Sousa,-,1,-,-,-,-,-,-
Jacob Maddox,1,0.3,0.7,-,-,0.7,-,-
Zé Luís,-,-,1,-,-,-,-,-
Jean Patric,0.5,0.3,0.9,-,-,0.5,-,-
Cauê,0.6,0.4,1,0.1,0.5,0.6,-,-
Souleymane Anne,0.3,0.1,0.4,-,0.1,0.2,-,-
Ronan,-,0.2,0.9,-,0.3,0.2,-,1
Ricardo Vaz Tê,0.1,0.1,0.8,-,-,-,-,-
Jefferson Galego,0.5,0.1,0.5,-,-,0.3,-,-
Bertrand Yves Baraye,0.4,0.3,1.2,-,0.1,0.5,-,-
Jonas Carls,-,1,-,-,-,-,-,-
Casagrande,1,-,1,-,-,-,-,-
Derik Lacerda,0.2,-,0.8,-,0.3,0.2,-,-
Abbas Ibrahim,0.7,0.3,0.4,-,0.2,0.4,0.1,-
Bruno Moreira,-,0.1,0.4,0.1,0.1,-,-,-
Gabrielzinho,0.6,0.4,0.5,-,0.1,0.5,-,-
Shahriar Moghanlou,0.3,0.1,1.3,-,0.2,0.2,-,-
Milson,0.8,0.2,0.8,-,-,0.6,-,-
Jeriel De Santis,-,-,0.3,-,-,-,-,-
Miguel Luís,0.4,0.3,0.4,-,0.2,0.2,0.1,-
Andreas Samaris,0.2,0.2,0.3,-,-,0.3,-,-
Boubacar Hanne,0.2,-,0.2,-,0.2,-,-,-
Dieguinho,-,-,0.3,-,-,0.3,-,-
Anderson Cruz,0.6,0.5,0.4,-,0.1,0.9,-,-
Andreas Karo,0.4,0.8,1,0.4,1.4,0.1,0.4,1
Tim Söderström,0.8,0.8,0.8,-,0.7,0.5,-,-
Paulinho,0.8,0.4,1.1,0.3,0.9,0.3,0.1,1
Matchoi Djaló,0.7,-,-,-,-,0.3,-,-
Hugo Marques,-,-,0.2,-,0.5,-,-,-
Miullen,-,-,0.8,-,0.1,-,-,-
Guilherme Schettine,0.1,0.1,0.5,-,-,0.2,-,-
Cristian Tassano,1,-,0.5,-,4.5,0.5,0.5,-
Marcelinho,-,-,-,-,-,-,-,-
João Neto,0.3,0.2,1.5,-,0.5,-,-,-
Tomislav Strkalj,0.1,0.1,0.4,-,0.2,0.1,-,-
Miguel Bandarra,0.7,0.2,0.7,-,0.2,0.3,0.2,-
Ivan Zlobin,-,-,-,-,0.8,-,-,-
Pedro Marques,-,-,-,-,-,-,1,-
Mamadou Loum,-,-,0.7,-,0.3,-,-,-
Marcello Trotta,0.3,-,1,-,-,-,-,-
Edi Semedo,-,-,0.5,-,0.2,-,-,-
Marco Matias,0.4,0.2,0.8,-,0.1,0.2,0.1,-
Dário Essugo,-,-,-,-,-,-,-,-
Kibe,-,-,2.5,-,-,-,0.5,-
Romário Baró,0.2,0.2,0.4,-,0.1,0.4,-,-
Mabrouk Rouai,1,0.3,1,-,0.8,0.7,0.2,-
Diogo Teixeira,-,-,-,-,-,1,-,-
Adriano Castanheira,0.3,0.1,0.4,0.1,0.2,0.3,-,-
Riccardo Piscitelli,-,0.1,0.2,-,1.5,0.1,-,-
Júnior Brandão,0.4,-,0.5,0.1,0.5,0.2,-,-
Kuku Emmanuel Fidelis,0.2,-,0.3,-,-,0.2,-,-
Rodrigo Martins Gomes,-,-,0.3,-,-,0.3,-,-
Noah Jean Holm,0.1,-,0.4,-,0.1,0.1,0.1,-
Fernando Medeiros,0.3,-,0.4,-,-,-,-,-
André Paulo,-,-,-,-,1,-,-,-
Musa Juwara,-,-,-,-,-,-,-,-
Lyle Foster,0.2,0.2,0.4,-,-,0.4,-,-
François-Xavier Fumu Tamuzo,0.3,0.1,0.4,-,0.1,0.6,-,-
Renan,0.5,-,0.8,-,0.1,0.1,-,-
Lucas Silva,0.3,0.2,0.5,-,0.3,0.2,-,-
Bruno Moreira,-,0.3,0.8,-,-,0.1,-,-
Walterson,1,0.5,2,-,1,-,-,-
Richard Rodrigues,0.4,0.2,0.5,-,0.1,0.8,-,-
Rubén Oliveira,0.3,-,-,-,-,-,-,-
Martín Calderón,0.4,-,0.5,-,0.3,0.3,-,-
Tiago Morais,0.5,-,0.5,-,-,0.3,-,-
Rui Fonte,-,-,0.2,-,0.4,-,-,-
Rúben Fonseca,0.3,-,0.7,-,-,0.3,-,-
Iván Marcano,-,-,-,-,-,-,-,-
Jota Gonçalves,-,0.3,0.3,-,0.8,0.5,0.3,-
José Marcelo,-,-,-,-,-,-,-,-
Mile Svilar,-,-,-,-,-,-,-,-
Alhassan Wakaso,0.1,0.1,1,0.1,0.1,0.4,-,-
Carlos Vinícius,-,-,-,-,-,-,-,-
Chima Akas,1,-,1,-,0.5,-,-,-
David Tavares,0.3,0.1,0.7,-,-,0.1,-,-
Lucas Marques,-,-,-,-,-,-,-,-
Robinho,0.5,-,1,-,-,1,-,-
Alvarinho,-,0.3,0.3,-,0.3,-,-,-
Ricardo Ferreira,-,-,-,-,-,-,-,-
Sori Mané,-,-,-,-,0.5,-,-,-
Joel Sousa,-,-,-,-,-,-,-,-
Diogo Silva,-,-,-,-,0.3,-,-,-
Gustavo Viera,-,-,-,-,-,-,-,-
Zé Oliveira,-,-,-,-,-,-,-,-
Léo Vieira,-,-,-,-,-,-,-,-
Bracali,-,-,-,-,-,-,-,-
Caju,-,-,-,-,-,2,-,-
Nilton Varela,0.2,-,0.6,0.2,-,0.2,-,-
Alejandro Gómez,0.4,1.4,0.9,-,2.3,0.6,-,-
Lee Seung-Woo,0.3,-,1,-,-,-,-,-
Dani Morer,1.3,0.3,1.3,-,0.4,0.4,0.1,-
Ahmed Isaiah,-,-,-,-,-,-,-,-
Vladan Danilovic,0.9,0.3,1,-,0.6,1.3,0.1,-
Facundo Ferreyra,-,-,1,-,-,-,-,-
Cristián Borja,0.5,-,1,-,-,0.5,-,-
Manuel Namora,-,-,-,-,1,-,-,-
Abdul Wahab Ibrahim,-,1,-,-,1,-,-,-
Abou Ouattara,-,-,-,-,-,-,-,-
Edgar Pacheco,-,-,-,-,-,-,-,-
Sassá,0.4,-,1.1,-,0.3,-,-,-
Toni Martínez,-,-,-,-,-,-,-,-
Leandro Silva,-,-,1,-,-,-,-,-
Tomás Silva,-,-,1,-,-,2,-,-
Guilherme Oliveira,-,-,-,-,-,-,-,-
Diogo Costa,-,-,-,-,-,-,-,-
Vitor Oliveira,-,-,1,-,-,-,-,-
Jorge Pereira,3,-,1,-,1,-,-,-
Charles,-,-,-,-,2.3,-,-,-
Quentin Beunardeau,-,-,-,-,-,-,-,-
