Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,League
Franco Quiroz,2.3,2.3,1.7,-,2.3,2.3,0.3,-,Superliga
Thomas Ortega,1,1,2,-,1,-,-,-,Superliga
Nicolás Bazzana,1.1,0.8,0.3,0.4,2.6,0.7,0.5,-,Superliga
Roberto Ramírez,0.2,-,-,-,1.5,0.2,-,-,Superliga
Federico Marín,2,-,3,-,2,1,-,-,Superliga
Gastón Ávila,2,1,1,-,-,1,-,-,Superliga
Jorge Cáceres,0.5,2.5,1,0.5,2.5,-,-,-,Superliga
Augusto Lotti,0.5,0.3,0.6,0.1,0.1,0.3,-,-,Superliga
Gabriel Carrasco,1,0.8,-,-,0.8,0.5,0.3,-,Superliga
Jorge Aruga,2,1.5,2.5,1.5,2,0.5,-,-,Superliga
Francisco Gerometta,3,-,2,-,2,-,-,-,Superliga
Maximiliano Centurión,-,-,-,-,1,1,-,-,Superliga
Leandro Maciel,1.3,0.7,1.9,0.1,1.1,1.3,0.1,-,Superliga
Lucas Necul,0.4,0.4,0.2,-,0.2,0.4,-,-,Superliga
Lucas Villarruel,-,2,2,-,-,1,1,-,Superliga
Brian Farioli,0.2,0.6,0.4,-,1,0.6,-,-,Superliga
Sebastián Lomónaco,0.6,0.3,0.8,-,0.1,0.5,0.1,-,Superliga
José Adolfo Valencia,0.3,-,0.6,-,0.6,0.1,-,-,Superliga
Gabriel Esparza,1.4,0.4,0.8,-,0.1,0.6,-,-,Superliga
Jonás Gutiérrez,0.8,0.6,0.1,-,0.1,0.3,-,-,Superliga
Dany Cure,1,-,0.6,-,0.4,0.8,-,-,Superliga
Enzo Cabrera,-,-,-,-,-,1,-,-,Superliga
Joaquín Indacoechea,0.3,-,0.3,-,0.3,-,0.7,-,Superliga
Luis Sequeira,1.5,-,-,-,-,-,-,-,Superliga
Enzo Ybañez,-,1,-,-,-,0.5,-,-,Superliga
Alan Ruiz,-,-,0.2,-,0.2,0.2,-,-,Superliga
José Luis Rodríguez,-,2,-,-,-,1,1,-,Superliga
Juan Nardoni,-,1,-,-,-,-,1,-,Superliga
Lucas Orellano,-,0.3,-,-,-,0.5,-,-,Superliga
Gastón Comas,1.2,0.8,0.4,-,0.2,1.2,-,-,Superliga
Alexis Rodríguez,0.7,0.3,0.6,-,-,0.6,-,-,Superliga
Franco Pérez,0.6,0.6,1.9,-,0.1,0.9,-,-,Superliga
Alexander Díaz,-,-,1,-,0.4,-,-,-,Superliga
Juan Zurbriggen,-,-,-,-,-,-,-,-,Superliga
Ramiro Ruiz Rodriguez,-,-,-,-,-,-,-,-,Superliga
Renzo Paparelli,0.5,2,1,-,1.5,0.5,0.5,-,Superliga
Mauro Da Luz,0.6,0.2,1,-,0.1,0.5,0.4,-,Superliga
Hugo Silveira,0.5,0.1,0.9,-,0.3,0.2,0.1,-,Superliga
Matías Moya,0.2,0.2,0.2,-,-,0.2,0.2,-,Superliga
Marcelo Freites,1.1,-,1.3,-,0.2,1.6,-,-,Superliga
Andrés Mehring,-,-,-,-,1.1,0.1,-,-,Superliga
José Barreto,0.5,0.3,0.4,-,0.1,0.4,-,-,Superliga
Facundo Pons,0.7,0.3,1,-,-,-,-,-,Superliga
Braian Ojeda,0.6,-,0.5,-,0.2,0.7,-,-,Superliga
Jesús Vargas,0.2,-,0.8,-,-,0.2,-,-,Superliga
Leonardo Villalba,0.7,-,0.2,-,0.2,-,-,-,Superliga
Alfonso Parot,1,-,-,-,1,-,-,-,Superliga
Mateo Montenegro,1.5,1,0.5,-,-,2,0.5,-,Superliga
Alan Marinelli,-,-,0.3,-,-,-,-,-,Superliga
Nicolás Orsini,0.1,0.1,0.6,0.1,0.4,-,-,-,Superliga
Luciano Pizarro,-,-,-,-,1,-,-,-,Superliga
Leonel Picco,0.5,0.5,1,-,1,1,-,-,Superliga
Mauricio Caranta,-,-,-,-,0.5,-,-,-,Superliga
Joaquín Varela,0.9,1,0.9,0.4,4.4,0.5,0.5,-,Superliga
Fausto Montero,1.1,0.6,0.9,-,0.7,0.4,-,-,Superliga
Franco González,1.3,0.8,1.3,-,0.3,0.5,-,-,Superliga
Eugenio Isnaldo,0.5,-,1,-,-,0.5,-,-,Superliga
Janeiler Rivas,-,-,-,1,4,1,1,-,Superliga
Pablo Cortizo,0.3,0.3,0.3,-,1,-,-,-,Superliga
Gastón Lodico,0.5,-,-,-,-,1,-,-,Superliga
Lorenzo Faravelli,1.1,0.4,1.3,-,0.4,1.1,0.1,-,Superliga
Agustín Curruhinca,0.8,0.2,0.5,-,-,0.7,-,-,Superliga
Fabián Cubero,-,-,-,-,-,-,-,-,Superliga
Mauro Valiente,0.5,-,-,-,-,-,-,-,Superliga
Facundo Barboza,1.3,-,0.5,-,0.5,1.5,0.3,-,Superliga
Daniel Osvaldo,-,-,0.5,-,-,-,-,-,Superliga
Braian Álvarez,0.2,-,0.2,-,0.2,-,-,-,Superliga
Lucas Ríos,0.5,-,1,-,1,0.5,-,-,Superliga
Benjamín Rollheiser,0.7,-,1,-,0.3,0.3,-,-,Superliga
Martín Cañete,-,-,1,-,-,0.3,0.3,-,Superliga
Pablo Cuadra,0.2,0.2,0.2,-,0.2,0.5,-,-,Superliga
Francisco Fydriszewski,-,1,1,-,1,-,-,-,Superliga
Matías Gómez,0.3,0.2,0.3,0.2,-,0.5,0.2,-,Superliga
Álvaro Barreal,0.2,-,-,-,-,0.8,-,-,Superliga
Camilo Albornoz,-,-,1,-,2,1,2,-,Superliga
Cristian Chávez,0.3,-,0.7,-,-,0.3,-,-,Superliga
Nicolás Castro,0.7,-,-,-,-,0.3,-,-,Superliga
Ezequiel Cérica,0.2,-,0.5,-,0.3,0.5,-,-,Superliga
Facundo Tobares,-,-,-,-,-,-,-,-,Superliga
Federico Vietto,-,-,0.5,-,-,-,-,-,Superliga
Gustavo Toledo,0.7,0.7,1,-,2,0.7,0.3,-,Superliga
Agustín Fontana,0.4,0.1,0.7,-,0.2,0.2,0.1,-,Superliga
Nicolás Leguizamón,0.3,-,1.3,-,0.3,0.6,0.3,-,Superliga
Agustín Lagos,1,-,2,-,1,1,-,-,Superliga
Iván Maggi,1,-,-,-,-,-,-,-,Superliga
Damián Fernández,-,-,-,-,2,-,-,-,Superliga
Juan Franzoni,-,-,-,-,-,-,-,-,Superliga
Martín Payero,-,-,1,-,-,-,-,-,Superliga
Nicolás Fernández,1,-,1.5,-,0.3,-,-,-,Superliga
Raúl Bobadilla,0.5,-,2,-,-,1.5,-,-,Superliga
Alejo Antilef,0.3,-,0.8,-,-,-,-,-,Superliga
Bruno Bianchi,1.5,1,1.5,-,2.5,-,1,-,Superliga
Francisco Pizzini,0.5,-,-,-,1.5,-,-,-,Superliga
Giuliano Galoppo,0.3,-,0.3,-,0.3,0.3,-,-,Superliga
Ezequiel Navarro,1,1,2,-,2,0.5,-,-,Superliga
Sebastián Assis,-,0.5,1.5,-,0.5,1.5,-,-,Superliga
Joaquín Arzura,1,0.3,1,-,-,0.7,1,-,Superliga
Nahuel Barrios,0.5,-,-,-,-,1,-,-,Superliga
Cristian Chávez,0.1,-,0.1,-,0.1,0.3,-,-,Superliga
Franco Ibarra,1,-,1,-,-,-,-,-,Superliga
Nicolás Leguizamón,-,-,-,-,-,-,-,-,Superliga
Tomás Andrade,0.7,-,-,-,-,1.3,-,-,Superliga
Claudio Villagra,0.3,-,0.3,-,-,-,-,-,Superliga
Agustín Álvarez,0.5,0.5,0.5,0.5,1,-,1,-,Superliga
Francesco Lo Celso,1,-,1,-,-,-,-,-,Superliga
Israel Damonte,-,0.8,1,-,0.5,1,0.3,-,Superliga
Francisco Silva,1,-,1,-,-,1,-,-,Superliga
Matías Caruzzo,1,-,0.5,-,1,1,-,-,Superliga
Victor Ramis,-,-,0.2,-,-,-,-,-,Superliga
Facundo Farías,-,0.5,-,-,-,0.5,-,-,Superliga
Carlos Alcaraz,-,-,-,-,-,-,-,-,Superliga
Cristian Núñez,-,-,-,-,-,-,-,-,Superliga
Elías Pereyra,-,-,-,-,1,-,-,-,Superliga
Mauro Barraza,0.5,-,-,-,-,-,-,-,Superliga
Nicolás Avellaneda,-,-,-,-,-,-,-,-,Superliga
Leonel Ferroni,-,-,1,-,-,-,-,-,Superliga
Rodrigo Cabral,-,-,-,-,-,-,-,-,Superliga
Sebastián Cocimano,-,-,-,-,0.5,0.5,-,-,Superliga
Tobías Zarate,-,-,-,-,-,0.3,-,-,Superliga
Fabián Bordagaray,-,-,-,-,-,1,-,-,Superliga
Jorge Ortega,-,-,-,-,-,-,-,-,Superliga
Juan Miritello,-,-,2,-,-,-,-,-,Superliga
Néstor Ortigoza,-,-,-,-,-,0.5,-,-,Superliga
Luca Andrada,1,-,1,-,0.5,1,-,-,Superliga
Faustino Dettler,-,-,-,-,-,1,-,-,Superliga
Favio Cabral,-,-,1,-,-,-,-,-,Superliga
Franco Godoy,1,-,0.5,0.5,0.5,2,0.5,-,Superliga
Lucas Ambrogio,-,-,-,-,-,-,-,-,Superliga
Brian Fernández,-,-,-,-,-,-,-,-,Superliga
Fernando Cosciuc,-,-,-,-,-,1,1,-,Superliga
Braian Maidana,-,-,-,-,-,-,-,-,Superliga
Francisco González,-,-,1,-,-,-,-,-,Superliga
Rodrigo Contreras,-,-,1.7,-,0.7,1,-,-,Superliga
Agustin Hausch,-,-,1,-,-,2,-,-,Superliga
Hernán Burbano,0.3,-,0.3,-,0.3,-,-,-,Superliga
Rodrigo Villagra,-,-,2,-,-,1,-,-,Superliga
Marcos Peano,-,-,-,-,1,0.3,-,-,Superliga
Marcelo Herrera,1,1.5,1,0.5,2.5,0.5,0.5,-,Superliga
Nelson Insfrán,-,-,0.5,-,-,-,-,-,Superliga
Khalil Caraballo,-,-,1,-,-,-,-,-,Superliga
Guy Mbenza,-,-,1,-,-,1,-,-,Jupiler_league
Jéremy Doku,1.1,0.4,1.1,-,0.1,0.7,-,-,Jupiler_league
Paul Onuachu,0.7,0.1,1.5,-,1.2,0.2,0.1,-,Jupiler_league
Darren Keet,-,-,-,-,1,-,-,-,Jupiler_league
Ryota Morioka,3.8,2.3,1.7,-,0.8,1.5,0.1,-,Jupiler_league
Louis Verstraete,4.8,2.4,2,-,1.6,1.6,0.2,-,Jupiler_league
Krépin Diatta,1.4,0.7,0.8,-,0.1,0.2,-,-,Jupiler_league
Theo Bongonda,1.2,0.3,0.9,-,0.3,0.3,0.1,-,Jupiler_league
Noa Lang,0.8,0.3,0.7,-,-,0.3,-,-,Jupiler_league
Junya Ito,1.2,0.4,0.6,-,-,0.9,0.1,-,Jupiler_league
Dieumerci Mbokani,0.5,0.3,0.8,-,0.6,0.2,0.1,-,Jupiler_league
Selim Amallah,2.8,1.1,2,-,0.2,0.8,0.1,-,Jupiler_league
Raphael Holzhauser,0.8,0.4,0.6,-,0.3,0.6,-,-,Jupiler_league
Mandela Keita,5,3,-,-,-,-,-,-,Jupiler_league
Hans Vanaken,1.4,1,0.8,-,0.4,0.6,-,-,Jupiler_league
Tarik Tissoudali,0.7,0.2,0.7,-,0.3,0.5,-,-,Jupiler_league
Ruud Vormer,1.2,0.7,1,-,0.4,0.5,0.2,-,Jupiler_league
Thomas Henry,0.5,0.1,1.5,-,0.7,0.2,0.1,-,Jupiler_league
Rafael Romo,0.1,-,-,-,1.7,0.1,-,-,Jupiler_league
Xavier Mercier,0.6,0.2,0.4,-,0.3,0.6,0.1,-,Jupiler_league
Roman Yaremchuk,0.4,0.1,0.9,-,0.1,0.1,0.1,-,Jupiler_league
Maxime Busi,2.4,1.1,1.4,0.1,1.7,0.7,0.3,-,Jupiler_league
Bryan Heynen,2.2,1.3,1.3,-,2.2,1,0.2,-,Jupiler_league
Joris Kayembe,2.9,1.6,0.7,0.1,1.1,0.6,0.1,-,Jupiler_league
Joachim van Damme,2.4,2.2,2.7,0.1,1.6,1.1,0.5,-,Jupiler_league
Joakim Maehle,2,2.1,0.9,0.4,1.8,0.8,0.3,-,Jupiler_league
Vadis Odjidja-Ofoe,0.9,0.6,0.8,-,0.4,0.6,-,-,Jupiler_league
Strahinja Pavlovic,2.3,1.6,1.3,0.5,4.3,0.7,0.5,-,Jupiler_league
Alessio Castro-Montes,2.6,1.1,1.2,-,1.1,0.8,0.2,-,Jupiler_league
Hugo Siquet,3,1.3,1.3,-,2,0.8,0.3,1,Jupiler_league
Robin Himmelmann,-,-,-,-,1,-,-,-,Jupiler_league
Lior Refaelov,0.8,0.2,0.5,-,0.1,0.5,-,-,Jupiler_league
Zinho Vanheusden,2.6,1.9,0.8,0.1,2.6,0.3,0.8,-,Jupiler_league
Faiz Selemani,1.2,0.6,0.8,-,0.2,0.8,0.1,-,Jupiler_league
Michael Frey,1.7,0.5,1.4,-,0.7,0.8,0.1,-,Jupiler_league
Julien de Sart,2.8,2,1.8,-,1,1,0.2,-,Jupiler_league
Moussa Sissako,2.7,3,1.8,0.5,4.2,0.8,0.3,-,Jupiler_league
Albert Sambi Lokonga,1.6,1.8,1.2,-,1.1,0.7,0.3,-,Jupiler_league
Konstantinos Laifis,1.4,2.1,0.7,0.4,3.3,0.3,0.5,-,Jupiler_league
Daniel Muñoz,3.2,2.4,1.8,0.2,2.6,0.8,0.5,-,Jupiler_league
Yuma Suzuki,1.2,0.4,1.2,-,0.7,0.4,0.1,-,Jupiler_league
Abdoulaye Seck,1.9,1.2,0.9,0.3,3.2,0.4,0.4,1,Jupiler_league
Ognjen Vranjes,3,2,0.8,-,6,-,1.5,-,Jupiler_league
Gianni Bruno,0.9,0.4,0.7,-,0.3,0.6,-,-,Jupiler_league
Lukas Nmecha,0.6,0.2,1.1,-,0.6,0.2,-,-,Jupiler_league
Nuno da Costa,1.5,0.6,1.5,-,0.6,0.3,0.1,-,Jupiler_league
Junior Pius,2,3.8,0.5,0.5,6,-,1,-,Jupiler_league
Laurent Henkinet,-,-,-,-,2,-,-,-,Jupiler_league
Yevhenii Makarenko,3.2,1.2,1.3,0.1,1.2,0.8,0.3,-,Jupiler_league
Charles De Ketelaere,1.2,0.8,0.7,-,0.4,0.7,-,-,Jupiler_league
Sebastien Bruzzese,-,-,-,-,2,-,-,-,Jupiler_league
Bas Dost,0.4,0.1,0.5,0.1,0.4,0.2,-,-,Jupiler_league
Andrew Hjulsager,2.9,0.6,1.8,-,0.3,1.8,-,-,Jupiler_league
Clinton Mata,2.2,1.9,1.4,0.3,0.9,0.5,0.2,1,Jupiler_league
Maxime D'Arpino,2.8,1.4,1.7,-,1.2,1.6,0.3,-,Jupiler_league
Rob Schoofs,1.7,1.3,1.2,-,0.6,0.6,0.2,-,Jupiler_league
Nicolas Gavory,2.3,0.8,0.9,0.2,1.8,0.5,0.2,-,Jupiler_league
Alexis Gamboa,3.1,1.4,1,0.3,3.1,0.4,0.8,-,Jupiler_league
Klauss,1,0.3,1.1,0.1,0.3,0.3,0.1,-,Jupiler_league
Alexandre De Bruyn,0.5,0.5,-,-,-,-,-,-,Jupiler_league
Percy Tau,1.8,0.7,1.8,-,0.4,0.7,-,-,Jupiler_league
Merveille Bokadi,1.6,1.6,0.6,0.6,2.9,0.3,0.4,-,Jupiler_league
Brandon Mechele,1.9,2.2,0.6,1,1.9,0.3,0.6,-,Jupiler_league
Knowledge Musona,1.4,0.6,1,-,0.2,0.7,0.3,-,Jupiler_league
Aboubakary Koita,1.2,0.4,0.8,-,0.1,1,-,-,Jupiler_league
Geoffrey Hairemans,1.6,0.8,1.4,-,0.3,0.8,0.2,-,Jupiler_league
Jan Van den Bergh,1.8,2.1,1.2,0.5,3.9,0.4,0.6,-,Jupiler_league
Frédéric Duplus,2,1.8,2,0.2,2.3,0.8,0.8,-,Jupiler_league
Sven Kums,1.3,1.6,0.9,0.1,0.8,1.1,0.2,-,Jupiler_league
Jordan Botaka,2.2,1,0.5,-,1.3,0.7,0.1,-,Jupiler_league
Adrien Trebel,2.2,0.9,1.1,-,0.3,0.6,0.1,-,Jupiler_league
Maarten Vandevoordt,-,0.1,0.1,-,0.1,0.1,-,-,Jupiler_league
Kristian Thorstvedt,1.5,1,1.6,-,1.3,0.6,0.1,-,Jupiler_league
Peter Zulj,2.9,2.6,3,-,0.9,1,-,-,Jupiler_league
Terem Moffi,-,0.5,-,-,-,-,-,-,Jupiler_league
Arthur Theate,1.8,1.9,1.2,0.5,4.1,0.9,0.7,-,Jupiler_league
Junior Pius,1.2,0.3,0.2,0.2,2.8,0.3,0.7,-,Jupiler_league
Thomas Kaminski,-,-,-,-,-,-,-,-,Jupiler_league
Noe Dussenne,1.7,2.1,1.7,0.4,3.4,0.5,0.6,-,Jupiler_league
Eduard Sobol,2.6,1.9,1.4,0.1,0.8,0.4,-,-,Jupiler_league
Ali Gholizadeh,1.5,0.4,0.6,-,0.1,1.1,0.1,-,Jupiler_league
Louis Bostyn,-,-,-,-,0.9,0.1,-,-,Jupiler_league
Damien Marcq,2.1,1.4,1.4,-,2.6,0.9,0.3,-,Jupiler_league
Michael Murillo,1.6,1.2,1.4,0.3,1.9,0.3,0.1,-,Jupiler_league
Saad Agouzoul,2,2.1,1.1,1,5.7,0.4,1.3,-,Jupiler_league
Louis Patris,3.5,3,1.5,2,4.5,1,0.5,-,Jupiler_league
Ilombe Mboyo,0.8,0.3,1.2,-,0.6,0.4,-,-,Jupiler_league
Stef Peeters,1.1,0.9,1.5,-,0.8,1.3,0.2,-,Jupiler_league
Jere Uronen,2,1.3,1.1,0.2,1.1,0.6,0.3,-,Jupiler_league
Jean Marcelin,2.1,1.1,1.8,0.9,3.1,0.4,1.1,-,Jupiler_league
Osman Bukari,0.6,0.3,1,-,-,0.3,-,-,Jupiler_league
Mergim Vojvoda,0.3,2,0.7,-,2,1,0.3,-,Jupiler_league
Paul Mukairu,1.4,0.4,0.8,-,0.3,0.6,-,-,Jupiler_league
Kylian Hazard,0.9,0.7,1.4,-,0.3,0.4,-,-,Jupiler_league
Collins Fai,1.4,1.3,1.1,0.2,2.2,0.7,-,-,Jupiler_league
Simon Deli,0.9,1.3,0.9,0.2,2.2,0.2,0.6,-,Jupiler_league
Smail Prevljak,0.4,0.1,0.8,-,0.4,0.3,-,-,Jupiler_league
Casper de Norre,2.3,1.9,0.3,0.3,1.1,0.6,0.2,-,Jupiler_league
Giorgi Chakvetadze,1,1,1.3,-,-,0.7,-,-,Jupiler_league
Alessandro Ciranni,2.2,2,1.2,0.4,2.6,0.9,0.4,-,Jupiler_league
Nordin Jackers,-,0.1,-,-,0.9,-,-,-,Jupiler_league
Ibrahima Seck,1.6,1,1.3,-,1.8,0.7,0.4,-,Jupiler_league
Jack Hendry,1,0.6,0.7,0.3,4.4,0.1,1,-,Jupiler_league
Didier Lamkel Ze,0.6,0.4,1,-,-,0.2,-,-,Jupiler_league
Dino Hotic,1.3,0.7,0.9,-,0.3,1,0.2,-,Jupiler_league
Tarik Tissoudali,0.4,0.4,0.9,-,-,0.9,-,-,Jupiler_league
Zinho Gano,0.3,0.1,1.4,-,0.8,0.4,0.2,-,Jupiler_league
Niklas Dorsch,2.9,1.1,1.5,-,0.2,1.2,0.2,-,Jupiler_league
Bogdan Mykhaylichenko,2,1.8,1.1,-,1.1,1,0.2,-,Jupiler_league
Jérémy Taravel,1.6,1.4,0.8,0.3,4.4,0.3,0.6,-,Jupiler_league
Ognjen Vranjes,1.1,2.8,1.2,0.3,4.4,0.4,0.8,-,Jupiler_league
Ike Ugbo,0.5,0.4,0.6,-,0.7,0.2,0.1,-,Jupiler_league
Christian Brüls,0.9,0.3,0.3,-,0.1,0.3,-,-,Jupiler_league
Daiki Hashioka,1.3,1.8,0.8,-,2.8,0.3,0.3,-,Jupiler_league
Milad Mohammadi,2.1,0.8,0.9,-,1.2,0.4,0.1,-,Jupiler_league
Kerim Mrabti,1.6,0.5,1.2,-,0.4,0.4,0.1,-,Jupiler_league
Dimitri Lavalée,2.3,2.8,2,0.2,2.8,1.4,0.3,-,Jupiler_league
Gilles Dewaele,2,1.2,1.4,0.1,1.9,0.3,0.4,-,Jupiler_league
Ryan Sanusi,2.6,1.9,1.3,-,1.3,0.7,0.2,-,Jupiler_league
Ismaila Coulibaly,1.9,1.5,1.2,-,0.7,1,0.2,-,Jupiler_league
Jean Onana,2.8,2.1,1.5,0.1,1.8,0.9,0.1,-,Jupiler_league
Núrio Fortuna,1.8,1.7,1.8,0.2,2.2,0.4,0.5,-,Jupiler_league
Trent Sainsbury,1.9,2.1,1.5,0.6,3.3,0.4,0.2,1,Jupiler_league
Ritchie de Laet,2.1,2.6,0.8,0.4,2.1,0.3,0.7,-,Jupiler_league
Jonathan Buatu,1.9,1.3,0.6,0.5,4.2,0.3,0.9,-,Jupiler_league
Vaclav Jemelka,1.7,2.5,0.9,0.4,3.2,0.3,1,-,Jupiler_league
Dylan Ouédraogo,1.9,3,0.7,0.2,2.1,0.7,0.6,-,Jupiler_league
Jean-Luc Dompé,0.9,0.2,0.7,0.1,0.9,0.3,-,-,Jupiler_league
Mamadou Fall,1.7,0.9,0.9,-,1,0.4,0.1,-,Jupiler_league
Ortwin De Wolf,-,-,0.1,-,1,-,-,-,Jupiler_league
Kamal Sowah,1.4,0.5,1.2,-,0.3,0.8,0.1,-,Jupiler_league
Dorian Dessoleil,1.6,2,0.9,0.5,4,0.4,0.9,1,Jupiler_league
Omar Govea,1.5,0.9,1.1,-,0.4,0.9,-,-,Jupiler_league
Michael Ngadeu-Ngadjui,1.5,2.1,1,0.7,3.2,0.3,0.4,1,Jupiler_league
Hannes Delcroix,1.5,1.5,0.8,0.3,3,0.3,0.7,-,Jupiler_league
Jelle Bataille,2.2,1.4,1.1,0.1,1.4,1.1,0.2,-,Jupiler_league
Matt Miazga,0.8,1.4,1.1,0.5,3.8,0.1,0.6,-,Jupiler_league
Fashion Sakala,0.5,0.1,0.9,-,0.1,0.4,-,-,Jupiler_league
Nikola Storm,1.1,0.1,0.2,-,0.1,0.9,-,-,Jupiler_league
Giulian Biancone,3.1,1.3,1.9,0.3,2.4,0.3,0.2,-,Jupiler_league
Guillaume Gillet,2.3,1.3,1.2,0.1,1.3,1.2,0.4,-,Jupiler_league
Jordi Vanlerberghe,1.4,1.6,0.6,0.4,3.1,0.5,0.4,1,Jupiler_league
Sascha Kotysch,1.2,2,1.2,0.4,4.6,0.3,0.9,-,Jupiler_league
Daniel Schmidt,-,-,-,-,0.5,-,-,1,Jupiler_league
Faris Haroun,1.6,1.1,1.2,0.1,1.2,0.4,0.3,-,Jupiler_league
Laurens De Bock,2.5,1.7,1,0.4,2.3,0.7,0.5,-,Jupiler_league
Odilon Kossounou,1.2,1.2,0.9,0.6,1.9,0.3,0.5,-,Jupiler_league
Makhtar Gueye,0.5,0.2,0.8,-,0.8,0.5,0.1,-,Jupiler_league
Jhon Lucumí,1.8,1.3,0.7,0.5,2.9,0.6,0.7,-,Jupiler_league
Simon Mignolet,0.1,-,-,-,0.6,0.1,-,-,Jupiler_league
Sulayman Marreh,1.8,1.6,2.3,0.3,1.5,0.4,0.2,-,Jupiler_league
Pol García,1.5,1.2,0.9,0.4,2.1,0.7,0.3,-,Jupiler_league
Maxime Le Marchand,1.5,1.5,0.9,0.5,3.1,0.2,0.7,-,Jupiler_league
Lucas Rougeaux,1,1.8,0.8,0.2,3.3,0.7,0.4,-,Jupiler_league
Simen Juklerød,0.8,0.6,0.4,0.1,0.9,0.4,-,-,Jupiler_league
Gerardo Arteaga,1.6,1.2,0.6,0.1,1.3,0.5,0.1,-,Jupiler_league
Nicolas Raskin,2,0.7,2.3,-,0.6,1.3,0.1,-,Jupiler_league
Dino Arslanagic,0.6,1.5,0.9,0.6,2.8,0.1,0.4,-,Jupiler_league
Patrik Hrosovsky,1.7,0.6,0.8,-,0.5,0.7,0.4,-,Jupiler_league
Tahith Chong,1,0.4,0.8,-,0.1,0.2,-,-,Jupiler_league
Shamar Nicholson,0.5,0.3,1,-,0.6,0.3,-,-,Jupiler_league
Dylan Batubinsika,1.2,1.5,1,0.2,2.8,0.3,0.7,-,Jupiler_league
Emmanuel Agbadou,1.8,2.6,1.7,0.3,3.1,1,0.7,-,Jupiler_league
Igor de Camargo,0.4,0.1,0.7,-,0.8,0.2,-,-,Jupiler_league
Yannick Thoelen,-,-,-,-,0.8,0.1,-,-,Jupiler_league
Pierre-Yves Ngawa,2,2.5,0.8,0.6,3.7,0.3,0.8,1,Jupiler_league
Aleksandar Vukotic,1.8,1.6,1,0.4,6.7,0.4,0.8,-,Jupiler_league
Roman Bezus,1.1,0.8,1,-,0.4,0.6,-,-,Jupiler_league
Ilombe Mboyo,0.8,0.3,0.7,-,0.2,0.7,0.1,-,Jupiler_league
Mats Rits,1.1,1.5,1.4,0.1,0.6,0.6,0.3,-,Jupiler_league
Warleson,-,-,-,-,1,-,-,-,Jupiler_league
Martin Hongla,1.1,0.9,1,-,0.9,0.5,0.3,-,Jupiler_league
Kemar Lawrence,1.8,1.9,1.2,-,1.1,0.3,0.2,-,Jupiler_league
Ángelo Preciado,0.9,1.1,0.7,0.1,1.2,0.6,0.3,-,Jupiler_league
Michel Balikwisha,1.5,0.3,0.8,-,0.1,0.5,-,-,Jupiler_league
Adriano,1.5,1.3,1,0.1,1.2,0.6,-,-,Jupiler_league
Samuel Bastien,1,0.9,0.8,-,0.6,0.5,0.1,-,Jupiler_league
Konan N’Dri,2.2,0.4,1.3,0.1,0.3,0.7,0.1,-,Jupiler_league
Michael Krmencik,0.1,-,0.8,-,0.1,0.2,-,-,Jupiler_league
Musashi Suzuki,0.6,-,1.3,-,0.4,0.1,0.1,-,Jupiler_league
Sinan Bolat,-,-,-,-,0.7,-,-,-,Jupiler_league
Steve De Ridder,2.1,1.2,2,-,1,0.9,0.2,-,Jupiler_league
Dimitar Velkovski,2.2,2.7,0.9,0.1,1.6,1.1,-,-,Jupiler_league
Jelle Vossen,0.8,0.3,0.8,-,0.5,0.3,0.1,-,Jupiler_league
Kaveh Rezaei,0.4,0.1,1.1,-,0.4,0.2,-,-,Jupiler_league
Arnaud Bodart,0.1,-,-,-,0.8,-,-,-,Jupiler_league
Mehdi Carcela-González,1.2,0.5,0.6,-,0.1,0.4,-,-,Jupiler_league
Kristof D'Haene,1.6,0.6,1,-,1.1,1.6,0.5,-,Jupiler_league
Edo Kayembe,1.4,1.5,0.9,-,1,0.4,0.2,-,Jupiler_league
Yari Verschaeren,0.9,0.4,0.2,-,0.3,0.3,0.1,-,Jupiler_league
Joroen Dom,2.2,1.4,0.9,0.3,2.3,0.6,0.1,-,Jupiler_league
Federico Ricca,1.3,1.1,1.1,0.1,1.4,0.6,0.1,1,Jupiler_league
Sivert Heltne Nilsen,2,1.9,1.4,-,2.2,1.1,0.6,-,Jupiler_league
Daniel Opare,1.2,1.4,0.9,0.5,1.8,0.6,0.2,-,Jupiler_league
Elias Cobbaut,0.9,1.7,1,0.4,2.3,0.3,0.6,-,Jupiler_league
Jens Cools,1.5,1.2,1.5,-,2,0.9,0.2,-,Jupiler_league
Hendrik van Crombrugge,-,-,-,-,0.7,-,-,-,Jupiler_league
Vitinho,2.1,0.9,0.5,0.3,1.9,0.8,0.3,-,Jupiler_league
Mike Vanhamel,-,-,-,-,1.1,-,-,-,Jupiler_league
Pieter Gerkens,0.8,0.5,0.6,-,0.8,0.5,0.2,-,Jupiler_league
Carlos Cuesta,1.6,1.7,1.2,0.4,3.1,0.4,0.7,-,Jupiler_league
Marius Noubissi,0.3,0.2,0.9,-,0.4,0.3,0.1,-,Jupiler_league
Kevin Hoggas,1.7,1.2,0.9,-,0.4,0.7,-,-,Jupiler_league
Serge Leuko,1.6,1.1,0.7,0.1,1.9,0.3,-,-,Jupiler_league
Mousa Suleiman,1.1,0.8,0.5,-,0.2,0.5,-,-,Jupiler_league
